,non-chitinase,Chitinase,Real
2431,6.57E-07,0.9999993,1
2432,6.57E-07,0.9999993,1
2433,0.000198072,0.99980193,1
2434,3.43E-07,0.99999964,1
2435,3.86E-06,0.9999962,1
2436,1.50E-05,0.9999851,1
2437,0.00015264,0.9998473,1
2438,2.24E-05,0.9999776,1
2439,0.000159289,0.99984074,1
2440,0.000324274,0.99967575,1
2441,3.49E-06,0.99999654,1
2442,1.72E-06,0.99999833,1
2443,4.99E-07,0.9999995,1
2444,0.00144752,0.9985525,1
2445,0.0102252,0.9897748,1
2446,4.32E-05,0.99995685,1
2447,6.22E-05,0.9999378,1
2448,6.22E-05,0.9999378,1
2449,0.000105142,0.99989486,1
2450,5.61E-05,0.99994385,1
2451,5.41E-05,0.9999459,1
2452,6.49E-05,0.99993515,1
2453,0.000334276,0.99966574,1
2454,0.000334276,0.99966574,1
2455,0.000380835,0.9996191,1
2456,1.18E-05,0.9999882,1
2457,0.000159765,0.99984026,1
2458,1.20E-05,0.9999881,1
2459,1.93E-05,0.9999807,1
2460,1.58E-06,0.99999845,1
2461,2.32E-06,0.99999774,1
2462,0.000209086,0.99979097,1
2463,6.47E-07,0.9999994,1
2464,7.35E-05,0.99992657,1
2465,7.35E-05,0.99992657,1
2466,7.35E-05,0.99992657,1
2467,7.35E-05,0.99992657,1
2468,6.72E-07,0.9999993,1
2469,6.72E-07,0.9999993,1
2470,0.005661384,0.9943386,1
2471,0.012954597,0.98704547,1
2472,0.012641317,0.9873586,1
2473,0.012641317,0.9873586,1
2474,0.012641317,0.9873586,1
2475,0.00061202,0.999388,1
2476,0.00061202,0.999388,1
2477,0.00061202,0.999388,1
2478,1.53E-05,0.9999846,1
2479,2.49E-05,0.9999751,1
2480,1.17E-05,0.9999883,1
2481,1.17E-05,0.9999883,1
2482,0.000152823,0.9998472,1
2483,2.92E-06,0.99999714,1
2484,2.35E-05,0.9999765,1
2485,0.000748058,0.9992519,1
2486,9.29E-05,0.999907,1
2487,9.29E-05,0.999907,1
2488,9.29E-05,0.999907,1
2489,9.29E-05,0.999907,1
2490,0.000444851,0.9995552,1
2491,0.000347516,0.9996525,1
2492,1.10E-05,0.99998903,1
2493,2.64E-05,0.99997354,1
2494,0.000955684,0.99904424,1
2495,0.000575879,0.9994241,1
2496,0.000650282,0.99934965,1
2497,0.001407237,0.9985928,1
2498,0.001407237,0.9985928,1
2499,0.001407237,0.9985928,1
2500,6.29E-05,0.99993706,1
2501,0.000219543,0.9997805,1
2502,0.000137692,0.9998623,1
2503,6.77E-07,0.9999993,1
2504,0.001020989,0.9989791,1
2505,3.36E-05,0.9999664,1
2506,0.20934501,0.790655,1
2507,0.002901843,0.9970982,1
2508,6.14E-06,0.9999939,1
2509,1.96E-05,0.99998045,1
2510,0.000168848,0.9998311,1
2511,0.001975186,0.9980248,1
2512,0.001975186,0.9980248,1
2513,0.001283755,0.99871624,1
2514,0.001283755,0.99871624,1
2515,1.31E-05,0.9999869,1
2516,5.91E-06,0.99999404,1
2517,9.26E-05,0.9999074,1
2518,9.26E-05,0.9999074,1
2519,1.83E-06,0.9999982,1
2520,1.83E-06,0.9999982,1
2521,2.91E-06,0.99999714,1
2522,1.31E-05,0.9999869,1
2523,1.81E-05,0.9999819,1
2524,1.71E-05,0.99998295,1
2525,6.37E-07,0.9999994,1
2526,2.90E-07,0.99999976,1
2527,8.02E-05,0.9999198,1
2528,8.02E-05,0.9999198,1
2529,0.000111168,0.9998888,1
2530,4.37E-05,0.99995625,1
2531,4.37E-05,0.99995625,1
2532,4.37E-05,0.99995625,1
2533,5.25E-05,0.99994755,1
2534,8.03E-06,0.999992,1
2535,0.004731083,0.9952689,1
2536,2.88E-07,0.99999976,1
2537,1.93E-06,0.9999981,1
2538,0.000145695,0.9998543,1
2539,8.18E-05,0.9999182,1
2540,9.44E-06,0.9999906,1
2541,0.012821546,0.98717844,1
2542,8.23E-06,0.9999918,1
2543,4.70E-07,0.9999995,1
2544,1.40E-05,0.99998593,1
2545,1.87E-06,0.9999981,1
2546,0.000112074,0.99988794,1
2547,8.11E-07,0.99999917,1
2548,0.88350827,0.11649173,1
2549,0.000485004,0.99951506,1
2550,5.20E-05,0.999948,1
2551,0.001844784,0.9981552,1
2552,7.25E-05,0.9999275,1
2553,0.9887876,0.011212437,1
2554,0.023059094,0.97694093,1
2555,0.9869811,0.013018897,1
2556,0.009489198,0.99051076,1
2557,0.000956874,0.99904305,1
2558,0.000956874,0.99904305,1
2559,0.51020277,0.48979723,1
2560,0.002945465,0.9970546,1
2561,0.000277473,0.99972254,1
2562,5.99E-05,0.99994004,1
2563,0.36440408,0.6355959,1
2564,0.049763933,0.9502361,1
2565,0.00043851,0.9995615,1
2566,0.005891074,0.9941089,1
2567,5.63E-06,0.9999944,1
2568,0.005337836,0.9946622,1
2569,0.000123772,0.99987626,1
2570,1.52E-05,0.99998474,1
2571,3.04E-05,0.9999696,1
2572,3.04E-05,0.9999696,1
2573,3.04E-05,0.9999696,1
2574,4.54E-05,0.9999546,1
2575,1.46E-07,0.9999999,1
2576,3.66E-07,0.99999964,1
2577,0.15676692,0.84323305,1
2578,3.08E-07,0.99999964,1
2579,0.013097705,0.98690224,1
2580,7.74E-06,0.99999225,1
2581,0.00020653,0.99979347,1
2582,1.11E-05,0.9999889,1
2583,3.54E-06,0.9999964,1
2584,4.65E-05,0.9999535,1
2585,0.000117785,0.9998822,1
2586,7.28E-07,0.9999993,1
2587,0.000123344,0.9998766,1
2588,0.000212225,0.99978775,1
2589,3.34E-06,0.99999666,1
2590,7.21E-05,0.9999279,1
2591,1.27E-06,0.9999987,1
2592,0.000165091,0.9998349,1
2593,1.02E-05,0.99998987,1
2594,2.19E-07,0.99999976,1
2595,4.13E-05,0.99995875,1
2596,8.54E-05,0.99991465,1
2597,3.81E-06,0.9999962,1
2598,0.007093574,0.99290645,1
2599,2.54E-06,0.9999975,1
2600,0.000400908,0.99959916,1
2601,3.33E-06,0.99999666,1
2602,4.21E-06,0.9999958,1
2603,0.015847094,0.98415285,1
2604,3.49E-07,0.99999964,1
2605,5.99E-07,0.9999994,1
2606,5.99E-07,0.9999994,1
2607,1.06E-05,0.9999894,1
2608,7.92E-06,0.99999213,1
2609,7.92E-06,0.99999213,1
2610,7.92E-06,0.99999213,1
2611,7.92E-06,0.99999213,1
2612,2.59E-05,0.99997413,1
2613,1.90E-06,0.9999981,1
2614,1.12E-06,0.9999989,1
2615,6.36E-05,0.99993634,1
2616,1.23E-05,0.9999877,1
2617,1.23E-05,0.9999877,1
2618,7.05E-06,0.99999297,1
2619,0.000117378,0.9998826,1
2620,3.18E-07,0.99999964,1
2621,8.29E-07,0.99999917,1
2622,8.29E-07,0.99999917,1
2623,0.000107893,0.9998921,1
2624,0.000107893,0.9998921,1
2625,0.000107893,0.9998921,1
2626,0.000116746,0.9998833,1
2627,8.71E-07,0.99999917,1
2628,0.0003459,0.99965405,1
2629,8.64E-07,0.99999917,1
2630,0.000455343,0.9995447,1
2631,0.000526957,0.99947304,1
2632,1.89E-05,0.99998116,1
2633,0.000233219,0.99976677,1
2634,4.67E-05,0.99995327,1
2635,0.000255095,0.99974495,1
2636,0.02993976,0.9700603,1
2637,2.41E-05,0.9999759,1
2638,5.21E-05,0.9999479,1
2639,5.19E-06,0.9999949,1
2640,7.74E-05,0.99992263,1
2641,0.00134884,0.9986512,1
2642,0.000107065,0.99989295,1
2643,1.37E-06,0.9999987,1
2644,3.81E-07,0.99999964,1
2645,5.12E-06,0.9999949,1
2646,0.031405658,0.9685943,1
2647,0.000523642,0.9994764,1
2648,0.000241465,0.99975854,1
2649,4.15E-05,0.9999585,1
2650,1.94E-07,0.99999976,1
2651,0.000254786,0.9997452,1
2652,0.02280575,0.97719425,1
2653,2.85E-05,0.9999715,1
2654,6.14E-06,0.9999939,1
2655,1.10E-05,0.99998903,1
2656,0.000100212,0.99989974,1
2657,1.34E-06,0.9999987,1
2658,1.29E-06,0.9999987,1
2659,6.61E-05,0.99993396,1
2660,1.37E-06,0.9999987,1
2661,5.47E-05,0.9999453,1
2662,0.03300707,0.966993,1
2663,1.90E-05,0.99998105,1
2664,5.10E-06,0.9999949,1
2665,6.62E-06,0.9999933,1
2666,2.88E-05,0.99997115,1
2667,0.000602669,0.9993973,1
2668,7.13E-05,0.9999287,1
2669,3.21E-05,0.99996793,1
2670,5.49E-05,0.99994516,1
2671,0.003554208,0.99644583,1
2672,0.000118004,0.999882,1
2673,3.08E-07,0.99999964,1
2674,4.17E-06,0.9999958,1
2675,4.17E-06,0.9999958,1
2676,4.17E-06,0.9999958,1
2677,4.17E-06,0.9999958,1
2678,1.95E-05,0.99998045,1
2679,2.94E-05,0.99997056,1
2680,1.30E-05,0.999987,1
2681,0.000102706,0.99989724,1
2682,0.000102706,0.99989724,1
2683,4.09E-05,0.9999591,1
2684,4.09E-05,0.9999591,1
2685,4.09E-05,0.9999591,1
2686,4.09E-05,0.9999591,1
2687,1.02E-05,0.99998987,1
2688,9.13E-06,0.9999908,1
2689,0.002352967,0.997647,1
2690,2.99E-05,0.9999701,1
2691,2.63E-07,0.99999976,1
2692,2.95E-07,0.99999976,1
2693,2.95E-07,0.99999976,1
2694,0.003064405,0.9969356,1
2695,4.25E-05,0.99995756,1
2696,4.01E-07,0.99999964,1
2697,5.89E-05,0.9999411,1
2698,2.71E-05,0.99997294,1
2699,2.71E-05,0.99997294,1
2700,2.51E-05,0.99997485,1
2701,0.000201415,0.9997986,1
2702,0.000656475,0.99934345,1
2703,7.84E-05,0.9999217,1
2704,9.01E-05,0.9999099,1
2705,0.000796407,0.9992036,1
2706,0.000575746,0.99942434,1
2707,0.000575746,0.99942434,1
2708,6.73E-06,0.9999933,1
2709,4.35E-06,0.9999957,1
2710,2.31E-06,0.99999774,1
2711,1.07E-06,0.9999989,1
2712,2.66E-05,0.9999734,1
2713,1.83E-05,0.99998164,1
2714,1.55E-05,0.9999845,1
2715,0.00014397,0.999856,1
2716,0.000422482,0.99957746,1
2717,3.50E-07,0.99999964,1
2718,0.001964565,0.9980355,1
2719,0.000213604,0.99978644,1
2720,4.13E-05,0.99995875,1
2721,2.37E-05,0.9999763,1
2722,0.00017808,0.99982196,1
2723,9.38E-05,0.9999062,1
2724,4.67E-05,0.9999534,1
2725,8.67E-07,0.99999917,1
2726,0.000116859,0.9998832,1
2727,8.89E-05,0.99991107,1
2728,0.000117904,0.9998821,1
2729,0.5236552,0.47634482,1
2730,0.000208276,0.9997917,1
2731,5.01E-07,0.9999995,1
2732,0.007731393,0.9922686,1
2733,0.002773361,0.99722666,1
2734,1.70E-07,0.9999999,1
2735,0.000181734,0.99981827,1
2736,3.62E-07,0.99999964,1
2737,3.87E-07,0.99999964,1
2738,1.79E-07,0.99999976,1
2739,3.49E-07,0.99999964,1
2740,0.000308037,0.99969196,1
2741,2.71E-05,0.99997294,1
2742,2.55E-05,0.9999745,1
2743,0.000157463,0.9998425,1
2744,2.86E-05,0.9999714,1
2745,4.73E-05,0.9999527,1
2746,4.36E-05,0.99995637,1
2747,8.37E-05,0.9999163,1
2748,6.74E-05,0.99993265,1
2749,0.001953094,0.9980469,1
2750,0.000178479,0.9998216,1
2751,0.000586271,0.9994137,1
2752,0.000421905,0.99957806,1
2753,0.005338316,0.99466175,1
2754,0.000411153,0.9995889,1
2755,1.27E-05,0.99998724,1
2756,0.000169578,0.99983037,1
2757,0.000169578,0.99983037,1
2758,0.000171935,0.999828,1
2759,1.96E-06,0.9999981,1
2760,4.03E-07,0.99999964,1
2761,0.8415649,0.15843508,1
2762,0.000125855,0.9998741,1
2763,3.26E-05,0.99996734,1
2764,8.61E-06,0.9999914,1
2765,2.64E-07,0.99999976,1
2766,0.001349774,0.99865025,1
2767,5.62E-06,0.9999944,1
2768,5.73E-07,0.9999994,1
2769,0.001059412,0.99894065,1
2770,3.44E-07,0.99999964,1
2771,1.46E-05,0.99998534,1
2772,7.14E-05,0.9999286,1
2773,0.000165571,0.9998344,1
2774,1.93E-05,0.9999807,1
2775,5.70E-07,0.9999994,1
2776,2.22E-05,0.9999778,1
2777,2.69E-05,0.99997306,1
2778,0.000214712,0.99978524,1
2779,7.13E-06,0.99999285,1
2780,5.39E-05,0.9999461,1
2781,7.25E-06,0.9999927,1
2782,0.001101374,0.9988986,1
2783,2.55E-06,0.9999975,1
2784,0.000122609,0.99987733,1
2785,1.93E-05,0.9999807,1
2786,0.000414999,0.999585,1
2787,0.000238786,0.99976116,1
2788,0.000129199,0.9998708,1
2789,5.89E-05,0.9999411,1
2790,0.00012302,0.999877,1
2791,0.34224388,0.65775615,1
2792,4.79E-05,0.9999521,1
2793,7.25E-06,0.9999927,1
2794,3.41E-05,0.9999659,1
2795,1.77E-06,0.9999982,1
2796,0.000971315,0.9990287,1
2797,0.000105781,0.99989426,1
2798,0.000299724,0.9997003,1
2799,0.000125344,0.9998746,1
2800,7.80E-05,0.9999219,1
2801,2.68E-05,0.9999732,1
2802,2.03E-05,0.99997973,1
2803,0.6318647,0.36813533,1
2804,0.000979915,0.9990201,1
2805,4.35E-05,0.9999565,1
2806,0.001512514,0.9984875,1
2807,1.65E-06,0.99999833,1
2808,1.14E-06,0.9999988,1
2809,2.20E-05,0.99997795,1
2810,0.000156506,0.9998435,1
2811,3.52E-05,0.9999647,1
2812,8.88E-06,0.9999912,1
2813,5.35E-07,0.9999995,1
2814,1.95E-06,0.9999981,1
2815,9.46E-07,0.99999905,1
2816,7.25E-05,0.9999274,1
2817,9.06E-07,0.99999905,1
2818,9.09E-07,0.99999905,1
2819,4.12E-07,0.99999964,1
2820,6.83E-05,0.9999317,1
2821,0.007590578,0.99240947,1
2822,0.000261282,0.99973875,1
2823,2.47E-06,0.9999975,1
2824,0.000174796,0.9998252,1
2825,2.32E-05,0.9999769,1
2826,0.000334968,0.999665,1
2827,0.000254989,0.99974495,1
2828,1.84E-06,0.9999982,1
2829,0.0008358,0.9991642,1
2830,0.001826713,0.99817324,1
2831,3.15E-07,0.99999964,1
2832,0.000542155,0.9994579,1
2833,0.000773624,0.99922633,1
2834,2.77E-07,0.99999976,1
2835,1.52E-06,0.99999845,1
2836,1.93E-05,0.9999807,1
2837,0.000629026,0.999371,1
2838,1.76E-05,0.99998236,1
2839,1.70E-05,0.99998295,1
2840,2.43E-07,0.99999976,1
2841,0.00034336,0.9996567,1
2842,0.000376009,0.999624,1
2843,2.89E-05,0.99997115,1
2844,0.000816744,0.99918324,1
2845,0.000816744,0.99918324,1
2846,0.002061834,0.9979381,1
2847,8.35E-05,0.99991655,1
2848,6.09E-05,0.9999391,1
2849,0.000191479,0.9998085,1
2850,0.000150377,0.99984956,1
2851,8.18E-05,0.9999182,1
2852,0.000546454,0.9994536,1
2853,3.50E-07,0.99999964,1
2854,1.18E-06,0.9999988,1
2855,0.000203128,0.9997969,1
2856,0.000231224,0.9997688,1
2857,0.000231224,0.9997688,1
2858,3.00E-07,0.99999964,1
2859,9.02E-05,0.99990976,1
2860,4.69E-05,0.99995303,1
2861,3.65E-06,0.9999963,1
2862,3.98E-06,0.99999607,1
2863,7.81E-07,0.99999917,1
2864,6.12E-07,0.9999994,1
2865,0.000386574,0.99961346,1
2866,2.83E-07,0.99999976,1
2867,0.012461589,0.98753834,1
2868,6.13E-05,0.9999387,1
2869,6.24E-05,0.99993765,1
2870,0.000240254,0.99975973,1
2871,1.75E-05,0.9999825,1
2872,0.000439074,0.9995609,1
2873,3.78E-07,0.99999964,1
2874,0.000161685,0.99983823,1
2875,3.77E-06,0.9999962,1
2876,3.40E-07,0.99999964,1
2877,0.000386574,0.99961346,1
2878,0.00047189,0.99952817,1
2879,1.61E-06,0.99999845,1
2880,0.000209779,0.99979025,1
2881,2.92E-07,0.99999976,1
2882,0.012350808,0.98764914,1
2883,0.002097927,0.99790204,1
2884,0.000181927,0.99981815,1
2885,1.86E-05,0.9999814,1
2886,1.86E-05,0.9999814,1
2887,1.86E-05,0.9999814,1
2888,0.003514611,0.99648535,1
2889,0.000207759,0.9997923,1
2890,1.76E-05,0.99998236,1
2891,7.45E-07,0.9999993,1
2892,0.000459658,0.9995403,1
2893,0.000459658,0.9995403,1
2894,0.005713123,0.99428684,1
2895,4.86E-05,0.99995136,1
2896,6.62E-06,0.9999933,1
2897,3.77E-05,0.99996233,1
2898,0.000147279,0.99985266,1
2899,4.47E-07,0.9999995,1
2900,1.62E-06,0.99999833,1
2901,0.000776223,0.9992238,1
2902,0.000134189,0.9998658,1
2903,6.46E-05,0.9999354,1
2904,1.10E-05,0.99998903,1
2905,0.000145938,0.9998541,1
2906,0.000106052,0.9998939,1
2907,2.70E-05,0.99997294,1
2908,1.51E-05,0.999985,1
2909,0.000125942,0.999874,1
2910,3.06E-07,0.99999964,1
2911,7.51E-06,0.9999925,1
2912,2.90E-05,0.9999709,1
2913,0.008311058,0.991689,1
2914,0.000109242,0.9998908,1
2915,0.000109242,0.9998908,1
2916,0.000109242,0.9998908,1
2917,0.000109242,0.9998908,1
2918,2.70E-05,0.99997294,1
2919,0.000165907,0.99983406,1
2920,3.06E-05,0.99996936,1
2921,1.45E-05,0.9999856,1
2922,1.13E-05,0.9999887,1
2923,8.85E-06,0.9999912,1
2924,0.000152229,0.99984777,1
2925,4.71E-05,0.9999529,1
2926,6.08E-05,0.9999392,1
2927,0.000934847,0.9990652,1
2928,0.000934847,0.9990652,1
2929,8.87E-06,0.9999912,1
2930,8.08E-05,0.9999192,1
2931,2.96E-07,0.99999976,1
2932,0.003682972,0.996317,1
2933,0.000934847,0.9990652,1
2934,0.001510908,0.998489,1
2935,4.80E-06,0.99999523,1
2936,3.06E-05,0.99996936,1
2937,1.23E-06,0.9999988,1
2938,4.24E-07,0.9999995,1
2939,5.97E-05,0.9999403,1
2940,0.000203145,0.9997969,1
2941,1.12E-06,0.9999989,1
2942,2.03E-06,0.999998,1
2943,1.51E-05,0.999985,1
2944,9.58E-07,0.99999905,1
2945,4.77E-06,0.99999523,1
2946,3.23E-07,0.99999964,1
2947,1.92E-05,0.9999808,1
2948,1.38E-06,0.99999857,1
2949,0.00011342,0.9998865,1
2950,0.002424954,0.9975751,1
2951,4.63E-05,0.9999536,1
2952,0.00033965,0.9996604,1
2953,6.22E-05,0.9999378,1
2954,2.04E-06,0.999998,1
2955,1.57E-06,0.99999845,1
2956,1.67E-06,0.99999833,1
2957,1.50E-05,0.999985,1
2958,3.87E-07,0.99999964,1
2959,1.46E-06,0.99999857,1
2960,0.005194521,0.9948055,1
2961,9.80E-07,0.99999905,1
2962,2.67E-06,0.9999974,1
2963,9.97E-07,0.99999905,1
2964,1.23E-06,0.9999988,1
2965,2.55E-07,0.99999976,1
2966,1.57E-06,0.99999845,1
2967,3.42E-07,0.99999964,1
2968,3.06E-07,0.99999964,1
2969,2.10E-07,0.99999976,1
2970,3.39E-07,0.99999964,1
2971,1.43E-05,0.9999857,1
2972,3.23E-07,0.99999964,1
2973,3.37E-07,0.99999964,1
2974,1.28E-05,0.9999871,1
2975,0.000105975,0.999894,1
2976,0.000438688,0.99956125,1
2977,0.000348454,0.99965155,1
2978,0.000236999,0.99976295,1
2979,5.20E-06,0.99999475,1
2980,6.07E-05,0.9999393,1
2981,0.000106398,0.99989355,1
2982,0.000238828,0.99976116,1
2983,6.38E-07,0.9999994,1
2984,1.55E-06,0.99999845,1
2985,0.001101656,0.99889827,1
2986,0.000213551,0.99978644,1
2987,3.43E-07,0.99999964,1
2988,0.000278086,0.99972194,1
2989,4.05E-05,0.99995947,1
2990,5.90E-05,0.999941,1
2991,0.000196751,0.99980325,1
2992,0.0002388,0.99976116,1
2993,0.000211998,0.999788,1
2994,2.44E-06,0.9999975,1
2995,3.82E-05,0.99996173,1
2996,0.001276303,0.9987237,1
2997,4.98E-05,0.9999502,1
2998,7.41E-06,0.9999926,1
2999,0.000226834,0.9997732,1
3000,0.9912305,0.008769511,0
3001,0.9984627,0.001537288,0
3002,0.9986545,0.001345509,0
3003,0.5861831,0.41381693,0
3004,0.99867177,0.001328263,0
3005,0.9999913,8.71E-06,0
3006,0.99774987,0.002250131,0
3007,0.9998679,0.000132109,0
3008,0.98504794,0.014952057,0
3009,0.9982804,0.001719556,0
3010,0.98769987,0.012300156,0
3011,0.8938249,0.106175154,0
3012,0.9954952,0.004504833,0
3013,0.9912047,0.008795306,0
3014,0.9958209,0.004179156,0
3015,0.9922713,0.007728671,0
3016,0.9989292,0.001070747,0
3017,0.99955994,0.000440043,0
3018,0.99732614,0.002673891,0
3019,0.99319756,0.006802452,0
3020,0.99786323,0.00213673,0
3021,0.99583757,0.004162463,0
3022,0.99866366,0.00133634,0
3023,0.9957848,0.00421516,0
3024,0.99331,0.006690005,0
3025,0.99946195,0.000538007,0
3026,0.93844104,0.061559018,0
3027,0.9999968,3.16E-06,0
3028,0.9803135,0.019686563,0
3029,0.9944055,0.005594497,0
3030,0.99830174,0.001698181,0
3031,0.99989367,0.000106362,0
3032,0.99999106,8.96E-06,0
3033,0.9898925,0.010107543,0
3034,0.9999685,3.15E-05,0
3035,0.99776936,0.002230703,0
3036,0.99815875,0.001841189,0
3037,0.99908185,0.000918136,0
3038,0.99970514,0.000294833,0
3039,0.9996749,0.000325155,0
3040,0.9999949,5.09E-06,0
3041,0.9998975,0.000102488,0
3042,0.99799573,0.00200434,0
3043,0.9996331,0.000366943,0
3044,0.99964094,0.000359081,0
3045,0.9999485,5.15E-05,0
3046,0.98844737,0.011552672,0
3047,0.9997254,0.000274633,0
3048,0.99913824,0.000861735,0
3049,0.9966246,0.003375441,0
3050,0.8726404,0.12735967,0
3051,0.9986877,0.001312377,0
3052,0.9992962,0.000703822,0
3053,0.99716324,0.002836759,0
3054,0.9912826,0.008717461,0
3055,0.99792624,0.002073696,0
3056,0.9926722,0.007327789,0
3057,0.99998486,1.52E-05,0
3058,0.9775433,0.02245674,0
3059,0.9995586,0.000441396,0
3060,0.9999331,6.68E-05,0
3061,0.99977046,0.000229494,0
3062,0.9999949,5.14E-06,0
3063,0.9953955,0.004604508,0
3064,0.98905903,0.010940986,0
3065,0.99614346,0.003856547,0
3066,0.989127,0.010872981,0
3067,0.99958104,0.000418985,0
3068,0.999801,0.000199035,0
3069,0.9999932,6.75E-06,0
3070,0.9903072,0.009692857,0
3071,0.9999808,1.92E-05,0
3072,0.9985453,0.001454769,0
3073,0.99070376,0.009296156,0
3074,0.99964714,0.0003528,0
3075,0.9999702,2.98E-05,0
3076,0.9997836,0.000216485,0
3077,0.9995877,0.000412278,0
3078,0.99873036,0.001269659,0
3079,0.9902097,0.009790272,0
3080,0.997282,0.00271796,0
3081,0.9930402,0.006959717,0
3082,0.9990754,0.000924514,0
3083,0.99843436,0.001565602,0
3084,0.9996941,0.000305862,0
3085,0.9990331,0.000966976,0
3086,0.98914796,0.01085198,0
3087,0.99767727,0.00232272,0
3088,0.9950826,0.00491742,0
3089,0.9980629,0.001937128,0
3090,0.9996619,0.000338138,0
3091,0.9984816,0.001518503,0
3092,0.9999901,9.90E-06,0
3093,0.79194105,0.20805894,0
3094,0.9935462,0.006453774,0
3095,0.99051887,0.009481194,0
3096,0.99974674,0.000253236,0
3097,0.9897681,0.010231953,0
3098,0.99998736,1.26E-05,0
3099,0.99716175,0.002838311,0
3100,0.99990046,9.95E-05,0
3101,0.8035819,0.1964181,0
3102,0.9999963,3.69E-06,0
3103,0.9898359,0.010164033,0
3104,0.99337834,0.006621637,0
3105,0.99999285,7.21E-06,0
3106,0.999678,0.000321983,0
3107,0.9999974,2.57E-06,0
3108,0.99999523,4.80E-06,0
3109,0.9951682,0.004831799,0
3110,0.99629825,0.003701771,0
3111,0.9999025,9.75E-05,0
3112,0.9958097,0.004190335,0
3113,0.9973839,0.002616058,0
3114,0.9895734,0.010426601,0
3115,0.99390936,0.00609063,0
3116,0.9969837,0.003016339,0
3117,0.8920202,0.10797975,0
3118,0.99999535,4.60E-06,0
3119,0.99746966,0.002530326,0
3120,0.99888974,0.001110276,0
3121,0.999062,0.00093807,0
3122,0.9994134,0.000586603,0
3123,0.9954847,0.004515358,0
3124,0.99938726,0.000612695,0
3125,0.99907506,0.000924961,0
3126,0.99991393,8.61E-05,0
3127,0.9880824,0.011917571,0
3128,0.99988365,0.000116374,0
3129,0.99994063,5.94E-05,0
3130,0.9963374,0.003662567,0
3131,0.99491125,0.005088766,0
3132,0.9994572,0.000542796,0
3133,0.99812967,0.001870322,0
3134,0.99934214,0.00065785,0
3135,0.99991786,8.21E-05,0
3136,0.999944,5.60E-05,0
3137,0.99905926,0.000940802,0
3138,0.99877125,0.001228714,0
3139,0.9999366,6.34E-05,0
3140,0.99999654,3.44E-06,0
3141,0.9810414,0.018958587,0
3142,0.9981528,0.001847191,0
3143,0.99827313,0.001726811,0
3144,0.9992174,0.000782552,0
3145,0.99826413,0.001735853,0
3146,0.99857044,0.001429481,0
3147,0.99672973,0.003270282,0
3148,0.97102296,0.028977104,0
3149,0.9999896,1.03E-05,0
3150,0.99588364,0.004116376,0
3151,0.999982,1.79E-05,0
3152,0.9979691,0.002030876,0
3153,0.9987361,0.001263981,0
3154,0.9980167,0.001983287,0
3155,0.9997614,0.000238628,0
3156,0.99797565,0.002024324,0
3157,0.9946721,0.005327847,0
3158,0.9861167,0.013883297,0
3159,0.9974105,0.002589535,0
3160,0.99998724,1.28E-05,0
3161,0.9996532,0.000346767,0
3162,0.98763555,0.012364444,0
3163,0.9999956,4.36E-06,0
3164,0.9961577,0.003842316,0
3165,0.99527055,0.004729438,0
3166,0.9972445,0.002755562,0
3167,0.9909146,0.009085401,0
3168,0.9913173,0.008682731,0
3169,0.9931176,0.006882451,0
3170,0.9952864,0.004713667,0
3171,0.99795735,0.002042671,0
3172,0.99470526,0.005294743,0
3173,0.99660385,0.003396153,0
3174,0.9999732,2.68E-05,0
3175,0.99738425,0.002615772,0
3176,0.98953724,0.01046273,0
3177,0.99991894,8.11E-05,0
3178,0.9989992,0.001000844,0
3179,0.97150356,0.028496431,0
3180,0.99442333,0.005576682,0
3181,0.995439,0.004561064,0
3182,0.99998975,1.03E-05,0
3183,0.9999937,6.31E-06,0
3184,0.9989121,0.00108792,0
3185,0.99571437,0.00428559,0
3186,0.91462064,0.08537929,0
3187,0.97503835,0.024961658,0
3188,0.99909794,0.000902039,0
3189,0.99864846,0.001351598,0
3190,0.99803835,0.001961655,0
3191,0.99999285,7.19E-06,0
3192,0.997632,0.002367967,0
3193,0.99987817,0.000121793,0
3194,0.9733812,0.02661883,0
3195,0.9995783,0.000421677,0
3196,0.99987066,0.00012929,0
3197,0.9928,0.007199968,0
3198,0.9985876,0.001412385,0
3199,0.9943163,0.005683756,0
3200,0.99603575,0.003964302,0
3201,0.9988412,0.0011588,0
3202,0.9996699,0.000330137,0
3203,0.99313945,0.006860544,0
3204,0.9972608,0.002739223,0
3205,0.98846906,0.011530915,0
3206,0.9982613,0.001738768,0
3207,0.9996643,0.000335733,0
3208,0.9941671,0.005832869,0
3209,0.9950671,0.004932904,0
3210,0.99794084,0.0020591,0
